"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.01.6.002"|"2026-12-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-11-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-10-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-09-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-08-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-07-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-06-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-05-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-04-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-03-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-02-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2026-01-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-12-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-11-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-10-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-09-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-08-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-07-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-06-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-05-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-04-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-03-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-02-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2025-01-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-12-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-11-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-10-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-09-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-08-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-07-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-06-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-05-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-04-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-03-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-02-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2024-01-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-12-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-11-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-10-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-09-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-08-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-07-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-06-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-05-01"|sillaca|0|0|0|0
"1.1.1.01.6.002"|"2023-04-01"|sillaca|0|0|0|0
