"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1-03-02-28-00"|"2025-06-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2025-05-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2025-04-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2025-03-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2025-02-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2025-01-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-12-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-11-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-10-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-09-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-08-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-07-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-06-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-05-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-04-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-03-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-02-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2024-01-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-12-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-11-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-10-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-09-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-08-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-07-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-06-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-05-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-04-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-03-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-02-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2023-01-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-12-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-11-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-10-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-09-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-08-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-07-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-06-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-05-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-04-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-03-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-02-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2022-01-01"|cofersa|0|0|0|222,42
"1-03-02-28-00"|"2021-12-01"|cofersa|-1.234.858,16|-1.932,3|0|222,42
"1-03-02-28-00"|"2021-11-01"|cofersa|0|0|1.234.858,16|2.154,72
"1-03-02-28-00"|"2021-10-01"|cofersa|0|0|1.234.858,16|2.154,72
"1-03-02-28-00"|"2021-09-01"|cofersa|0|0|1.234.858,16|2.154,72
"1-03-02-28-00"|"2021-08-01"|cofersa|0|0|1.234.858,16|2.154,72
"1-03-02-28-00"|"2021-07-01"|cofersa|-246.971,63|-396,44|1.234.858,16|2.154,72
"1-03-02-28-00"|"2021-06-01"|cofersa|1.481.829,79|2.650,47|1.481.829,79|2.551,16
"1-03-02-28-00"|"2021-05-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2021-04-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2021-03-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2021-02-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2021-01-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-12-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-11-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-10-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-09-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-08-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-07-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-06-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-05-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-04-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-03-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-02-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2020-01-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-12-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-11-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-10-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-09-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-08-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-07-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-06-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-05-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-04-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-03-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-02-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2019-01-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-12-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-11-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-10-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-09-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-08-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-07-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-06-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-05-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-04-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-03-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-02-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2018-01-01"|cofersa|0|0|0|-99,31
"1-03-02-28-00"|"2017-12-01"|cofersa|0|-99,31|0|-99,31
"1-03-02-29-00"|"2026-12-01"|cofersa|0|0|0,01|0
"1-03-02-29-00"|"2026-11-01"|cofersa|0|0|0,01|0
"1-03-02-29-00"|"2026-10-01"|cofersa|0|0|0,01|0
"1-03-02-29-00"|"2026-09-01"|cofersa|0|0|0,01|0
"1-03-02-29-00"|"2026-08-01"|cofersa|0|0|0,01|0
"1-03-02-29-00"|"2026-07-01"|cofersa|-567.421,92|-1.241,16|0,01|0
"1-03-02-29-00"|"2026-06-01"|cofersa|567.421,92|1.241,16|567.421,93|1.241,16
"1-03-02-29-00"|"2026-05-01"|cofersa|-1.151.417,57|-2.519,79|0,01|0
"1-03-02-29-00"|"2026-04-01"|cofersa|-1.151.417,57|-2.402,38|1.151.417,58|2.519,79
"1-03-02-29-00"|"2026-03-01"|cofersa|2.302.835,15|4.922,17|2.302.835,15|4.922,17
"1-03-02-29-00"|"2026-02-01"|cofersa|0|0|0|0
"1-03-02-29-00"|"2026-01-01"|cofersa|0|0|0|0
"1-03-02-29-00"|"2025-12-01"|cofersa|-950.791,92|-1.915,41|0|0
"1-03-02-29-00"|"2025-11-01"|cofersa|-950.791,94|-1.854,28|950.791,92|1.915,41
"1-03-02-29-00"|"2025-10-01"|cofersa|-950.791,94|-1.867,42|1.901.583,86|3.769,69
"1-03-02-29-00"|"2025-09-01"|cofersa|2.852.375,8|5.637,11|2.852.375,8|5.637,11
"1-03-02-29-00"|"2025-08-01"|cofersa|0|0|0|0
"1-03-02-29-00"|"2025-07-01"|cofersa|0|1.081,75|0|0
"1-03-02-29-00"|"2025-06-01"|cofersa|-9.409.306,66|-18.742,82|0|-1.081,75
"1-03-02-29-00"|"2025-05-01"|cofersa|-1.344.186,67|-2.662,07|9.409.306,66|17.661,07
"1-03-02-29-00"|"2025-04-01"|cofersa|10.753.493,33|21.323,62|10.753.493,33|20.323,14
"1-03-02-29-00"|"2025-03-01"|cofersa|0|0|0|-1.000,48
"1-03-02-29-00"|"2025-02-01"|cofersa|0|0|0|-1.000,48
"1-03-02-29-00"|"2025-01-01"|cofersa|0|0|0|-1.000,48
"1-03-02-29-00"|"2024-12-01"|cofersa|-2.103.759,97|-4.168,75|0|-1.000,48
"1-03-02-29-00"|"2024-11-01"|cofersa|-2.103.760|-4.144,2|2.103.759,97|3.168,27
"1-03-02-29-00"|"2024-10-01"|cofersa|-2.103.760|-4.099,86|4.207.519,97|7.312,47
"1-03-02-29-00"|"2024-09-01"|cofersa|-2.103.760|-4.088,62|6.311.279,97|11.412,33
"1-03-02-29-00"|"2024-08-01"|cofersa|8.415.040|15.922,55|8.415.039,97|15.500,95
"1-03-02-29-00"|"2024-07-01"|cofersa|0|0|-0,03|-421,6
"1-03-02-29-00"|"2024-06-01"|cofersa|-73.664,94|-140,97|-0,03|-421,6
"1-03-02-29-00"|"2024-05-01"|cofersa|-73.664,94|-143,11|73.664,91|-280,63
"1-03-02-29-00"|"2024-04-01"|cofersa|-147.187,56|-294,61|147.329,85|-137,52
"1-03-02-29-00"|"2024-03-01"|cofersa|-333.202,38|-667,18|294.517,41|157,09
"1-03-02-29-00"|"2024-02-01"|cofersa|-484.309,38|-943,63|627.719,79|824,27
"1-03-02-29-00"|"2024-01-01"|cofersa|-484.309,38|-947,75|1.112.029,17|1.767,9
"1-03-02-29-00"|"2023-12-01"|cofersa|-634.195,38|-1.221,89|1.596.338,55|2.715,65
"1-03-02-29-00"|"2023-11-01"|cofersa|-340.159,88|-577,87|2.230.533,93|3.937,54
"1-03-02-29-00"|"2023-10-01"|cofersa|-265.246,44|-511,93|2.570.693,81|4.515,41
"1-03-02-29-00"|"2023-09-01"|cofersa|27.650,56|58,22|2.835.940,25|5.027,34
"1-03-02-29-00"|"2023-08-01"|cofersa|1.001.110,69|1.916,48|2.808.289,69|4.969,12
"1-03-02-29-00"|"2023-07-01"|cofersa|-300.993|-561,5|1.807.179|3.052,64
"1-03-02-29-00"|"2023-06-01"|cofersa|1.058.970|1.923,03|2.108.172|3.614,14
"1-03-02-29-00"|"2023-05-01"|cofersa|1.049.202|1.922,72|1.049.202|1.691,11
"1-03-02-29-00"|"2023-04-01"|cofersa|0|0|0|-231,61
"1-03-02-29-00"|"2023-03-01"|cofersa|0|0|0|-231,61
"1-03-02-29-00"|"2023-02-01"|cofersa|0|0|0|-231,61
"1-03-02-29-00"|"2023-01-01"|cofersa|0|0|0|-231,61
"1-03-02-29-00"|"2022-12-01"|cofersa|-244.636|-419,26|0|-231,61
"1-03-02-29-00"|"2022-11-01"|cofersa|244.636|400|244.636|187,65
"1-03-02-29-00"|"2022-10-01"|cofersa|0|0|0|-212,35
"1-03-02-29-00"|"2022-09-01"|cofersa|-550.367|-862,67|0|-212,35
"1-03-02-29-00"|"2022-08-01"|cofersa|-550.367|-869,33|550.367|650,32
"1-03-02-29-00"|"2022-07-01"|cofersa|-550.367|-821,86|1.100.734|1.519,65
"1-03-02-29-00"|"2022-06-01"|cofersa|1.651.101|2.602,23|1.651.101|2.341,51
"1-03-02-29-00"|"2022-05-01"|cofersa|0|0|0|-260,72
"1-03-02-29-00"|"2022-04-01"|cofersa|0|0|0|-260,72
"1-03-02-29-00"|"2022-03-01"|cofersa|0|0|0|-260,72
"1-03-02-29-00"|"2022-02-01"|cofersa|0|0|0|-260,72
"1-03-02-29-00"|"2022-01-01"|cofersa|0|0|0|-260,72
"1-03-02-29-00"|"2021-12-01"|cofersa|-2.058.468,05|-3.221,09|0|-260,72
"1-03-02-29-00"|"2021-11-01"|cofersa|-2.058.468,04|-3.256,04|2.058.468,05|2.960,37
"1-03-02-29-00"|"2021-10-01"|cofersa|3.234.710,35|5.035,86|4.116.936,09|6.216,41
"1-03-02-29-00"|"2021-09-01"|cofersa|-294.075,24|-471,85|882.225,74|1.180,55
"1-03-02-29-00"|"2021-08-01"|cofersa|1.176.300,98|1.887,2|1.176.300,98|1.652,4
"1-03-02-29-00"|"2021-07-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-06-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-05-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-04-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-03-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-02-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2021-01-01"|cofersa|0|0|0|-234,8
"1-03-02-29-00"|"2020-12-01"|cofersa|-174.302,5|-282,36|0|-234,8
"1-03-02-29-00"|"2020-11-01"|cofersa|174.302,5|287,39|174.302,5|47,56
"1-03-02-29-00"|"2020-10-01"|cofersa|0|0|0|-239,83
"1-03-02-29-00"|"2020-09-01"|cofersa|0|0|0|-239,83
"1-03-02-29-00"|"2020-08-01"|cofersa|0|0|0|-239,83
"1-03-02-29-00"|"2020-07-01"|cofersa|0|0|0|-239,83
"1-03-02-29-00"|"2020-06-01"|cofersa|0,01|0|0|-239,83
"1-03-02-29-00"|"2020-05-01"|cofersa|-1.860.905,45|-3.276,37|-0,01|-239,83
"1-03-02-29-00"|"2020-04-01"|cofersa|624.807,66|1.066,38|1.860.905,44|3.036,54
"1-03-02-29-00"|"2020-03-01"|cofersa|-1.010.803,62|-1.744,27|1.236.097,78|1.970,16
"1-03-02-29-00"|"2020-02-01"|cofersa|1.345.724,74|2.357,85|2.246.901,4|3.714,43
"1-03-02-29-00"|"2020-01-01"|cofersa|-225.294,17|-397,74|901.176,66|1.356,58
"1-03-02-29-00"|"2019-12-01"|cofersa|1.126.470,83|1.979,83|1.126.470,83|1.754,32
"1-03-02-29-00"|"2019-11-01"|cofersa|0|0|0|-225,51
"1-03-02-29-00"|"2019-10-01"|cofersa|0|0|0|-225,51
"1-03-02-29-00"|"2019-09-01"|cofersa|-2.157.581,81|-3.733,28|0|-225,51
"1-03-02-29-00"|"2019-08-01"|cofersa|-2.157.581,78|-3.808,95|2.157.581,81|3.507,77
"1-03-02-29-00"|"2019-07-01"|cofersa|-2.157.581,78|-3.804,52|4.315.163,59|7.316,72
"1-03-02-29-00"|"2019-06-01"|cofersa|-2.157.581,78|-3.730,58|6.472.745,37|11.121,24
"1-03-02-29-00"|"2019-05-01"|cofersa|-2.157.581,78|-3.693,79|8.630.327,15|14.851,82
"1-03-02-29-00"|"2019-04-01"|cofersa|-2.705.434,89|-4.552,61|10.787.908,93|18.545,61
"1-03-02-29-00"|"2019-03-01"|cofersa|73.565,11|60,84|13.493.343,82|23.098,22
"1-03-02-29-00"|"2019-02-01"|cofersa|-1.030.466,56|-1.736,63|13.419.778,71|23.037,38
"1-03-02-29-00"|"2019-01-01"|cofersa|6.719.063,27|11.278,67|14.450.245,27|24.774,01
"1-03-02-29-00"|"2018-12-01"|cofersa|7.731.182|12.776,56|7.731.182|13.495,34
"1-03-02-29-00"|"2018-11-01"|cofersa|0|0|0|718,78
"1-03-02-29-00"|"2018-10-01"|cofersa|0|0|0|718,78
"1-03-02-29-00"|"2018-09-01"|cofersa|0|0|0|718,78
"1-03-02-29-00"|"2018-08-01"|cofersa|0|0|0|718,78
"1-03-02-29-00"|"2018-07-01"|cofersa|0|0|0|718,78
"1-03-02-29-00"|"2018-06-01"|cofersa|-125.000|-221,34|0|718,78
"1-03-02-29-00"|"2018-05-01"|cofersa|-125.000|-222,25|125.000|940,12
"1-03-02-29-00"|"2018-04-01"|cofersa|-125.000|-222,41|250.000|1.162,37
"1-03-02-29-00"|"2018-03-01"|cofersa|-125.000|-221,96|375.000|1.384,78
"1-03-02-29-00"|"2018-02-01"|cofersa|-125.000|-220,41|500.000|1.606,74
"1-03-02-29-00"|"2018-01-01"|cofersa|625.000|1.089,22|625.000|1.827,15
"1-03-02-29-00"|"2017-12-01"|cofersa|0|737,93|0|737,93
"1-03-02-30-00"|"2026-12-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-11-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-10-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-09-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-08-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-07-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-06-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-05-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-04-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-03-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-02-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2026-01-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2025-12-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2025-11-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2025-10-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2025-09-01"|cofersa|0|0|0|0
"1-03-02-30-00"|"2025-08-01"|cofersa|0|-273,17|0|0
"1-03-02-30-00"|"2025-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2025-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2024-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2023-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2022-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2021-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2020-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2019-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-12-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-11-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-10-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-09-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-08-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-07-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-06-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-05-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-04-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-03-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-02-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2018-01-01"|cofersa|0|0|0|273,17
"1-03-02-30-00"|"2017-12-01"|cofersa|0|273,17|0|273,17
"1-03-02-31-00"|"2026-12-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-11-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-10-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-09-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-08-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-07-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-06-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-05-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-04-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-03-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-02-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2026-01-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2025-12-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2025-11-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2025-10-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2025-09-01"|cofersa|0|0|0|0
"1-03-02-31-00"|"2025-08-01"|cofersa|0|-1.726,25|0|0
"1-03-02-31-00"|"2025-07-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-06-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-05-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-04-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-03-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-02-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2025-01-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-12-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-11-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-10-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-09-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-08-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-07-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-06-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-05-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-04-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-03-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-02-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2024-01-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-12-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-11-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-10-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-09-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-08-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-07-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-06-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-05-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-04-01"|cofersa|0|0|0|1.726,25
"1-03-02-31-00"|"2023-03-01"|cofersa|0|0|0|1.726,25
