"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"2-4-08-07-00"|"2023-11-01"|mundial|-30.270.081,87|-7.480,85|31.012.948,14999999|6.925,6
"2-4-08-07-00"|"2023-10-01"|mundial|31.015.394,28|7.989,5|61.283.030,01999999|14.406,45
"2-4-08-07-00"|"2023-09-01"|mundial|-30.883.974,97|-8.172,6|30.267.635,73999999|6.416,95
"2-4-08-07-00"|"2023-08-01"|mundial|33.627.503,33|8.329,48|61.151.610,70999999|14.589,55
"2-4-08-07-00"|"2023-07-01"|mundial|-37.132.666,45|-9.523,22|27.524.107,37999999|6.260,07
"2-4-08-07-00"|"2023-06-01"|mundial|34.103.503,53|8.252,26|64.656.773,82999999|15.783,29
"2-4-08-07-00"|"2023-05-01"|mundial|-23.117.226,69|-5.139,99|30.553.270,29999999|7.531,03
"2-4-08-07-00"|"2023-04-01"|mundial|25.963.917,11|5.676,09|53.670.496,98999999|12.671,02
"2-4-08-07-00"|"2023-03-01"|mundial|-35.547.185,21|-7.208,05|27.706.579,87999999|6.994,93
"2-4-08-07-00"|"2023-02-01"|mundial|32.199.005,58|7.378,04|63.253.765,08999999|14.202,98
"2-4-08-07-00"|"2023-01-01"|mundial|31.054.759,51|6.824,94|31.054.759,50999999|6.824,94
"2-4-08-07-00"|"2022-12-01"|mundial|-25.663.853,3|-9.933,73|-0,00000001|0
"2-4-08-07-00"|"2022-11-01"|mundial|-30.439.128,08|-5.997,05|25.663.853,29999999|9.933,73
"2-4-08-07-00"|"2022-10-01"|mundial|25.215.325,25|5.472,37|56.102.981,37999999|15.930,78
"2-4-08-07-00"|"2022-09-01"|mundial|-46.863.770,21|-10.616,42|30.887.656,12999999|10.458,41
"2-4-08-07-00"|"2022-08-01"|mundial|46.054.970,04|10.815,77|77.751.426,33999999|21.074,83
"2-4-08-07-00"|"2022-07-01"|mundial|-21.189.058,85|-3.968,98|31.696.456,29999999|10.259,06
"2-4-08-07-00"|"2022-06-01"|mundial|28.416.658,68|7.410,92|52.885.515,14999999|14.228,04
"2-4-08-07-00"|"2022-05-01"|mundial|-41.688.615,09|-10.139,49|24.468.856,46999999|6.817,12
"2-4-08-07-00"|"2022-04-01"|mundial|28.997.846,94|7.667,1|66.157.471,55999999|16.956,61
"2-4-08-07-00"|"2022-03-01"|mundial|-16.119.098,91|-4.295,62|37.159.624,61999999|9.289,51
"2-4-08-07-00"|"2022-02-01"|mundial|35.577.366,8|9.092,58|53.278.723,52999999|13.585,13
"2-4-08-07-00"|"2022-01-01"|mundial|17.701.356,73|4.492,55|17.701.356,72999999|4.492,55
"2-4-08-07-00"|"2021-12-01"|mundial|-22.156.883,85|-7.099,65|-0,00000001|0
"2-4-08-07-00"|"2021-11-01"|mundial|-19.989.338,54|-4.966,43|22.156.883,84999999|7.099,65
"2-4-08-07-00"|"2021-10-01"|mundial|21.355.817,3|5.629,22|42.146.222,38999999|12.066,08
"2-4-08-07-00"|"2021-09-01"|mundial|-22.233.166,34|-5.722,93|20.790.405,08999999|6.436,86
"2-4-08-07-00"|"2021-08-01"|mundial|25.792.315,16|6.651,03|43.023.571,42999999|12.159,79
"2-4-08-07-00"|"2021-07-01"|mundial|-31.065.258,17|-7.899,21|17.231.256,26999999|5.508,76
"2-4-08-07-00"|"2021-06-01"|mundial|29.453.407,29|7.963,22|48.296.514,43999999|13.407,97
"2-4-08-07-00"|"2021-05-01"|mundial|-31.012.391,73|-8.480,71|18.843.107,14999999|5.444,75
"2-4-08-07-00"|"2021-04-01"|mundial|23.381.894,45|6.397,43|49.855.498,87999999|13.925,46
"2-4-08-07-00"|"2021-03-01"|mundial|-20.437.190,98|-5.874,63|26.473.604,42999999|7.528,03
"2-4-08-07-00"|"2021-02-01"|mundial|24.673.076,37|6.987,04|46.910.795,40999999|13.402,66
"2-4-08-07-00"|"2021-01-01"|mundial|22.237.719,04|6.415,62|22.237.719,03999999|6.415,62
"2-4-08-07-00"|"2020-12-01"|mundial|-38.573.729,89000001|-53.213.760,02|-0,00000001|0
"2-4-08-07-00"|"2020-11-01"|mundial|130.913,02|-162,94|38.573.729,89|53.213.760,02
"2-4-08-07-00"|"2020-10-01"|mundial|19.497.254,4|5.033,24|38.442.816,87|53.213.922,96
"2-4-08-07-00"|"2020-09-01"|mundial|-13.594.655,72|-3.535,88|18.945.562,47|53.208.889,72
"2-4-08-07-00"|"2020-08-01"|mundial|16.562.295,17|4.463,05|32.540.218,19|53.212.425,6
"2-4-08-07-00"|"2020-07-01"|mundial|-18.727.017,71|-5.246,78|15.977.923,02|53.207.962,55
"2-4-08-07-00"|"2020-06-01"|mundial|16.831.719,22|4.527,53|34.704.940,73|53.213.209,33
"2-4-08-07-00"|"2020-05-01"|mundial|-15.755.677,29|-4.058,47|17.873.221,51|53.208.681,8
"2-4-08-07-00"|"2020-04-01"|mundial|13.021.384,27|3.235,18|33.628.898,8|53.212.740,27
"2-4-08-07-00"|"2020-03-01"|mundial|-32.610.290,59|-8.300,03|20.607.514,53|53.209.505,09
"2-4-08-07-00"|"2020-02-01"|mundial|25.959.107,23|25.959.107,23|53.217.805,12|53.217.805,12
"2-4-08-07-00"|"2020-01-01"|mundial|27.258.697,89|27.258.697,89|27.258.697,89|27.258.697,89
"2-4-08-07-00"|"2019-12-01"|mundial|-25.404.620,03|-25.404.620,03|0|0
"2-4-08-07-00"|"2019-11-01"|mundial|-19.936.927,39|-19.936.927,39|25.404.620,03|25.404.620,03
"2-4-08-07-00"|"2019-10-01"|mundial|24.245.832,72|24.245.832,72|45.341.547,42|45.341.547,42
"2-4-08-07-00"|"2019-09-01"|mundial|-18.000.248,86|-18.000.248,86|21.095.714,7|21.095.714,7
"2-4-08-07-00"|"2019-08-01"|mundial|18.181.873,77|18.181.873,77|39.095.963,56|39.095.963,56
"2-4-08-07-00"|"2019-07-01"|mundial|-43.479.838,12|-43.479.838,12|20.914.089,79|20.914.089,79
"2-4-08-07-00"|"2019-06-01"|mundial|21.331.153,92|21.331.153,92|64.393.927,91|64.393.927,91
"2-4-08-07-00"|"2019-05-01"|mundial|1.738.967,45|1.738.967,45|43.062.773,99|43.062.773,99
"2-4-08-07-00"|"2019-04-01"|mundial|22.396.627,08|22.396.627,08|41.323.806,54|41.323.806,54
"2-4-08-07-00"|"2019-03-01"|mundial|-39.442.657,62|-39.442.657,62|18.927.179,46|18.927.179,46
"2-4-08-07-00"|"2019-02-01"|mundial|37.508.170,64|37.508.170,64|58.369.837,08|58.369.837,08
"2-4-08-07-00"|"2019-01-01"|mundial|20.861.666,44|20.861.666,44|20.861.666,44|20.861.666,44
"2-4-08-07-00"|"2018-12-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-11-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-10-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-09-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-08-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-07-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-06-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-05-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-04-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-03-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-02-01"|mundial|0|0|0|0
"2-4-08-07-00"|"2018-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2026-12-01"|mundial|0|0|119.453.708,86|74.282,26
"2-4-08-08-00"|"2026-11-01"|mundial|0|0|119.453.708,86|74.282,26
"2-4-08-08-00"|"2026-10-01"|mundial|0|0|119.453.708,86|74.282,26
"2-4-08-08-00"|"2026-09-01"|mundial|0|0|119.453.708,86|74.282,26
"2-4-08-08-00"|"2026-08-01"|mundial|87.205.935|25.833,78|119.453.708,86|74.282,26
"2-4-08-08-00"|"2026-07-01"|mundial|-175.350.213,47|-55.188,85|32.247.773,86|48.448,48
"2-4-08-08-00"|"2026-06-01"|mundial|179.511.006,17|48.662,41|207.597.987,33|103.637,33
"2-4-08-08-00"|"2026-05-01"|mundial|-31.501.001,72|-8.441,75|28.086.981,16|54.974,92
"2-4-08-08-00"|"2026-04-01"|mundial|27.842.304,16|7.632,12|59.587.982,88|63.416,67
"2-4-08-08-00"|"2026-03-01"|mundial|-35.464.707,78|-9.727,24|31.745.678,72|55.784,55
"2-4-08-08-00"|"2026-02-01"|mundial|34.386.815,75|9.361,24|67.210.386,5|65.511,79
"2-4-08-08-00"|"2026-01-01"|mundial|32.823.570,75|8.758,91|32.823.570,75|56.150,55
"2-4-08-08-00"|"2025-12-01"|mundial|-96.156.944,93|13.428,83|0|47.391,64
"2-4-08-08-00"|"2025-11-01"|mundial|29.986.969,86|7.325,79|96.156.944,93|33.962,81
"2-4-08-08-00"|"2025-10-01"|mundial|30.002.918,97|7.725,15|66.169.975,07|26.637,02
"2-4-08-08-00"|"2025-09-01"|mundial|-40.093.401,61|-10.434,49|36.167.056,1|18.911,87
"2-4-08-08-00"|"2025-08-01"|mundial|40.055.061,64|9.902,6|76.260.457,71|29.346,36
"2-4-08-08-00"|"2025-07-01"|mundial|-44.045.760,38|-10.893,02|36.205.396,07|19.443,76
"2-4-08-08-00"|"2025-06-01"|mundial|43.151.907,55|10.528,59|80.251.156,45|30.336,78
"2-4-08-08-00"|"2025-05-01"|mundial|-25.066.037,04|-5.954,1|37.099.248,9|19.808,19
"2-4-08-08-00"|"2025-04-01"|mundial|28.251.728,38|6.768,35|62.165.285,94|25.762,29
"2-4-08-08-00"|"2025-03-01"|mundial|-27.500.159,12|-6.368,92|33.913.557,56|18.993,94
"2-4-08-08-00"|"2025-02-01"|mundial|28.300.892,61|6.887,5|61.413.716,68|25.362,86
"2-4-08-08-00"|"2025-01-01"|mundial|33.112.824,07|7.644,81|33.112.824,07|18.475,36
"2-4-08-08-00"|"2024-12-01"|mundial|-134.233|10.775,49|0|10.830,55
"2-4-08-08-00"|"2024-11-01"|mundial|31.554|30,4|134.233|55,06
"2-4-08-08-00"|"2024-10-01"|mundial|0|0|102.679|24,66
"2-4-08-08-00"|"2024-09-01"|mundial|102.679|24,66|102.679|24,66
"2-4-08-08-00"|"2024-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2024-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2023-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2022-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2021-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2020-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2019-01-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-12-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-11-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-10-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-09-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-08-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-07-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-06-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-05-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-04-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-03-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-02-01"|mundial|0|0|0|0
"2-4-08-08-00"|"2018-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2026-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2025-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2024-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2023-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2022-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2021-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2020-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2019-01-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-12-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-11-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-10-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-09-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-08-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-07-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-06-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-05-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-04-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-03-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-02-01"|mundial|0|0|0|0
"2-4-08-09-00"|"2018-01-01"|mundial|0|0|0|0
"2-4-08-10-00"|"2026-12-01"|mundial|0|0|111.069|158,8
"2-4-08-10-00"|"2026-11-01"|mundial|0|0|111.069|158,8
"2-4-08-10-00"|"2026-10-01"|mundial|0|0|111.069|158,8
"2-4-08-10-00"|"2026-09-01"|mundial|0|0|111.069|158,8
"2-4-08-10-00"|"2026-08-01"|mundial|44.938|14,3|111.069|158,8
"2-4-08-10-00"|"2026-07-01"|mundial|-14.923,14|-5,76|66.131|144,5
"2-4-08-10-00"|"2026-06-01"|mundial|48.923|13,41|81.054,14|150,26
"2-4-08-10-00"|"2026-05-01"|mundial|-96.713,86|-26,05|32.131,14|136,85
"2-4-08-10-00"|"2026-04-01"|mundial|61.745|16,96|128.845|162,9
"2-4-08-10-00"|"2026-03-01"|mundial|-542.177|-147,1|67.100|145,94
"2-4-08-10-00"|"2026-02-01"|mundial|95.746|26,12|609.277|293,04
"2-4-08-10-00"|"2026-01-01"|mundial|513.531|138,01|513.531|266,92
"2-4-08-10-00"|"2025-12-01"|mundial|-38.452|27,11|0|128,91
"2-4-08-10-00"|"2025-11-01"|mundial|-83.808|-22,69|38.452|101,8
"2-4-08-10-00"|"2025-10-01"|mundial|66.707|17,06|122.260|124,49
"2-4-08-10-00"|"2025-09-01"|mundial|-54.575,29|-14,46|55.553|107,43
"2-4-08-10-00"|"2025-08-01"|mundial|42.850|10,25|110.128,29|121,89
"2-4-08-10-00"|"2025-07-01"|mundial|-54.684,29|-13,61|67.278,29|111,64
"2-4-08-10-00"|"2025-06-01"|mundial|58.966,29|14,21|121.962,58|125,25
"2-4-08-10-00"|"2025-05-01"|mundial|-42.306,71|-10,31|62.996,29|111,04
"2-4-08-10-00"|"2025-04-01"|mundial|66.851|15,91|105.303|121,35
"2-4-08-10-00"|"2025-03-01"|mundial|-67.668,29|-16,04|38.452|105,44
"2-4-08-10-00"|"2025-02-01"|mundial|60.225|14,48|106.120,29|121,48
"2-4-08-10-00"|"2025-01-01"|mundial|45.895,29|10,44|45.895,29|107
"2-4-08-10-00"|"2024-12-01"|mundial|-139.712|17,22|0|96,56
"2-4-08-10-00"|"2024-11-01"|mundial|47.638|31,68|139.712|79,34
"2-4-08-10-00"|"2024-10-01"|mundial|-64.658|10,26|92.074|47,66
"2-4-08-10-00"|"2024-09-01"|mundial|49.202|11,8|156.732|37,4
"2-4-08-10-00"|"2024-08-01"|mundial|54.414|13,43|107.530|25,6
"2-4-08-10-00"|"2024-07-01"|mundial|-67.122|-18,14|53.116|12,17
"2-4-08-10-00"|"2024-06-01"|mundial|53.373|13,5|120.238|30,31
"2-4-08-10-00"|"2024-05-01"|mundial|-42.358|-11,28|66.865|16,81
"2-4-08-10-00"|"2024-04-01"|mundial|57.282|14,86|109.223|28,09
"2-4-08-10-00"|"2024-03-01"|mundial|-52.058|-13,52|51.941|13,23
"2-4-08-10-00"|"2024-02-01"|mundial|60.987|15,55|103.999|26,75
"2-4-08-10-00"|"2024-01-01"|mundial|43.012|11,2|43.012|11,2
"2-4-08-10-00"|"2023-12-01"|mundial|-50.958,14|-196,28|0|0
"2-4-08-10-00"|"2023-11-01"|mundial|-30.911,86|-7,78|50.958,14|196,28
"2-4-08-10-00"|"2023-10-01"|mundial|62.724|14,9|81.870|204,06
"2-4-08-10-00"|"2023-09-01"|mundial|2.021|0,32|19.146|189,16
"2-4-08-10-00"|"2023-08-01"|mundial|0|0|17.125|188,84
"2-4-08-10-00"|"2023-07-01"|mundial|-22.200|-5,52|17.125|188,84
"2-4-08-10-00"|"2023-06-01"|mundial|13.953|3,35|39.325|194,36
"2-4-08-10-00"|"2023-05-01"|mundial|-14.487|-3,08|25.372|191,01
"2-4-08-10-00"|"2023-04-01"|mundial|12.805|2,89|39.859|194,09
"2-4-08-10-00"|"2023-03-01"|mundial|-20.823|-4,19|27.054|191,2
"2-4-08-10-00"|"2023-02-01"|mundial|7.878|1,59|47.877|195,39
"2-4-08-10-00"|"2023-01-01"|mundial|39.999|193,8|39.999|193,8
"2-4-08-10-00"|"2022-12-01"|mundial|-17.446|-5,25|0|0
"2-4-08-10-00"|"2022-11-01"|mundial|-21.006|-4,34|17.446|5,25
"2-4-08-10-00"|"2022-10-01"|mundial|26.173|5,55|38.452|9,59
"2-4-08-10-00"|"2022-09-01"|mundial|-1.632|-0,38|12.279|4,04
"2-4-08-10-00"|"2022-08-01"|mundial|0|0|13.911|4,42
"2-4-08-10-00"|"2022-07-01"|mundial|-4.907|-0,94|13.911|4,42
"2-4-08-10-00"|"2022-06-01"|mundial|9.238|2,44|18.818|5,36
"2-4-08-10-00"|"2022-05-01"|mundial|-24.194|-5,99|9.580|2,92
"2-4-08-10-00"|"2022-04-01"|mundial|18.159|4,81|33.774|8,91
"2-4-08-10-00"|"2022-03-01"|mundial|13.031|3,44|15.615|4,1
"2-4-08-10-00"|"2022-02-01"|mundial|2.584|0,66|2.584|0,66
"2-4-08-10-00"|"2022-01-01"|mundial|0|0|0|0
"2-4-08-10-00"|"2021-12-01"|mundial|-14.746|-4,08|0|0
"2-4-08-10-00"|"2021-11-01"|mundial|-12.415|-3,05|14.746|4,08
"2-4-08-10-00"|"2021-10-01"|mundial|14.042|3,71|27.161|7,13
