"CUENTA_CONTABLE"|"FECHA"|"Empresa"|"Mov_Local"|"MOV_DOLAR"|"Balance_Final"|"Balance_Final_Dolar"
"1.1.1.01.6.002"|"2024-03-01"|febeca|52,8861|-0,35|14.937,9806|411,63
"1.1.1.01.6.002"|"2024-02-01"|febeca|-33,9746|-0,11|14.885,0945|411,98
"1.1.1.01.6.002"|"2024-01-01"|febeca|-213,0559|-8,72|14.919,0691|412,09
"1.1.1.01.6.002"|"2023-12-01"|febeca|332,1425|3,84|15.132,125|420,81
"1.1.1.01.6.002"|"2023-11-01"|febeca|628,7159|13,55|14.799,9825|416,97
"1.1.1.01.6.002"|"2023-10-01"|febeca|300,1513|0,49|14.171,2666|403,42
"1.1.1.01.6.002"|"2023-09-01"|febeca|352,6201|-12,92|13.871,1153|402,93
"1.1.1.01.6.002"|"2023-08-01"|febeca|3.301,0952|19,06|13.518,4952|415,85
"1.1.1.01.6.002"|"2023-07-01"|febeca|10.217,4|396,79|10.217,4|396,79
"1.1.1.01.6.002"|"2023-06-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2023-05-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2023-04-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2023-03-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2023-02-01"|febeca|0|0|0|0
"1.1.1.01.6.002"|"2023-01-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-12-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-11-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-10-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-09-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-08-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-07-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-06-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-05-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-04-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-03-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-02-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2026-01-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-12-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-11-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-10-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-09-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-08-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-07-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-06-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-05-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-04-01"|febeca|0|0|0|0
"1.1.1.01.6.004"|"2025-03-01"|febeca|0|0|0|0
